Year,Country,Product,Flows,Value OR Volume,Unit,Superscript
1999,Cameroon,Ind. roundwood (NC.T.),Exports Quantity,1261.85,1000 m3,CB
2000,Cameroon,Ind. roundwood (NC.T.),Exports Quantity,909,1000 m3,I
2001,Cameroon,Ind. roundwood (NC.T.),Exports Quantity,589.03,1000 m3,I
2002,Cameroon,Ind. roundwood (NC.T.),Exports Quantity,576.01,1000 m3,I
2003,Cameroon,Ind. roundwood (NC.T.),Exports Quantity,379.42,1000 m3,CBI
2004,Cameroon,Ind. roundwood (NC.T.),Exports Quantity,354.37,1000 m3,CBI
2005,Cameroon,Ind. roundwood (NC.T.),Exports Quantity,218.92,1000 m3,CBI
2006,Cameroon,Ind. roundwood (NC.T.),Exports Quantity,500.31,1000 m3,CBI
2007,Cameroon,Ind. roundwood (NC.T.),Exports Quantity,492,1000 m3,CBI
2008,Cameroon,Ind. roundwood (NC.T.),Exports Quantity,351.75,1000 m3,CBI
2009,Cameroon,Ind. roundwood (NC.T.),Exports Quantity,449.68,1000 m3,CB
2010,Cameroon,Ind. roundwood (NC.T.),Exports Quantity,702.95,1000 m3,CBI
2011,Cameroon,Ind. roundwood (NC.T.),Exports Quantity,780.55,1000 m3,CBI
2012,Cameroon,Ind. roundwood (NC.T.),Exports Quantity,852.26,1000 m3,CBI
2013,Cameroon,Ind. roundwood (NC.T.),Exports Quantity,802,1000 m3,CBI
2014,Cameroon,Ind. roundwood (NC.T.),Exports Quantity,1051,1000 m3,CBI
2015,Cameroon,Ind. roundwood (NC.T.),Exports Quantity,1152,1000 m3,CBI
2016,Cameroon,Ind. roundwood (NC.T.),Exports Quantity,1391,1000 m3,CBI
2017,Cameroon,Ind. roundwood (NC.T.),Exports Quantity,1418,1000 m3,CBI
2018,Cameroon,Ind. roundwood (NC.T.),Exports Quantity,1344.96,1000 m3,CBI
2019,Cameroon,Ind. roundwood (NC.T.),Exports Quantity,964.04,1000 m3,CBI
2020,Cameroon,Ind. roundwood (NC.T.),Exports Quantity,836.96,1000 m3,CB
2021,Cameroon,Ind. roundwood (NC.T.),Exports Quantity,788.01,1000 m3,CBI
2022,Cameroon,Ind. roundwood (NC.T.),Exports Quantity,812.46,1000 m3,CBI
2023,Cameroon,Ind. roundwood (NC.T.),Exports Quantity,726.41,1000 m3,*
1990,Cameroon,Sawnwood,Exports Quantity,183.32,1000 m3,I
1991,Cameroon,Sawnwood,Exports Quantity,252.95,1000 m3,I
1992,Cameroon,Sawnwood,Exports Quantity,180.84,1000 m3,I
1993,Cameroon,Sawnwood,Exports Quantity,187.91,1000 m3,I
1994,Cameroon,Sawnwood,Exports Quantity,286.19,1000 m3,I
1995,Cameroon,Sawnwood,Exports Quantity,290.54,1000 m3,I
1996,Cameroon,Sawnwood,Exports Quantity,368.03,1000 m3,I
1997,Cameroon,Sawnwood,Exports Quantity,385.57,1000 m3,I
1998,Cameroon,Sawnwood,Exports Quantity,469.88,1000 m3,CB
1999,Cameroon,Sawnwood,Exports Quantity,519.67,1000 m3,I
2000,Cameroon,Sawnwood,Exports Quantity,778.29,1000 m3,I
2001,Cameroon,Sawnwood,Exports Quantity,736.95,1000 m3,I
2002,Cameroon,Sawnwood,Exports Quantity,670.22,1000 m3,I
2003,Cameroon,Sawnwood,Exports Quantity,716.78,1000 m3,I
2004,Cameroon,Sawnwood,Exports Quantity,809.21,1000 m3,I
2005,Cameroon,Sawnwood,Exports Quantity,884.24,1000 m3,I
2006,Cameroon,Sawnwood,Exports Quantity,671.32,1000 m3,I
2007,Cameroon,Sawnwood,Exports Quantity,690.9,1000 m3,I
2008,Cameroon,Sawnwood,Exports Quantity,780.34,1000 m3,I
2009,Cameroon,Sawnwood,Exports Quantity,514.28,1000 m3,I
2010,Cameroon,Sawnwood,Exports Quantity,614.35,1000 m3,I
2011,Cameroon,Sawnwood,Exports Quantity,822.55,1000 m3,I
2012,Cameroon,Sawnwood,Exports Quantity,748.62,1000 m3,I
2013,Cameroon,Sawnwood,Exports Quantity,601.98,1000 m3,I
2014,Cameroon,Sawnwood,Exports Quantity,591.43,1000 m3,I
2015,Cameroon,Sawnwood,Exports Quantity,665.12,1000 m3,I
2016,Cameroon,Sawnwood,Exports Quantity,810.77,1000 m3,I
2017,Cameroon,Sawnwood,Exports Quantity,801.95,1000 m3,I
2018,Cameroon,Sawnwood,Exports Quantity,893.73,1000 m3,I
2019,Cameroon,Sawnwood,Exports Quantity,1036.93,1000 m3,I
2020,Cameroon,Sawnwood,Exports Quantity,938.36,1000 m3,I
2021,Cameroon,Sawnwood,Exports Quantity,905.44,1000 m3,I
2022,Cameroon,Sawnwood,Exports Quantity,1217.22,1000 m3,I
2023,Cameroon,Sawnwood,Exports Quantity,1029.76,1000 m3,I
1990,Cameroon,Sawnwood (C),Exports Quantity,0.32,1000 m3,CBR
1991,Cameroon,Sawnwood (C),Exports Quantity,0.15,1000 m3,CBR
1992,Cameroon,Sawnwood (C),Exports Quantity,0.84,1000 m3,CB
1993,Cameroon,Sawnwood (C),Exports Quantity,0.91,1000 m3,CB
1994,Cameroon,Sawnwood (C),Exports Quantity,0.39,1000 m3,CBR
1995,Cameroon,Sawnwood (C),Exports Quantity,0.000182,1000 m3,CR
1996,Cameroon,Sawnwood (C),Exports Quantity,0.18,1000 m3,CR
1997,Cameroon,Sawnwood (C),Exports Quantity,0.06,1000 m3,CR
1998,Cameroon,Sawnwood (C),Exports Quantity,4.14,1000 m3,CB
1999,Cameroon,Sawnwood (C),Exports Quantity,4.58,1000 m3,CB
2000,Cameroon,Sawnwood (C),Exports Quantity,10.29,1000 m3,CBI
2001,Cameroon,Sawnwood (C),Exports Quantity,9.43,1000 m3,CBI
2002,Cameroon,Sawnwood (C),Exports Quantity,9.63,1000 m3,CBI
2003,Cameroon,Sawnwood (C),Exports Quantity,12.76,1000 m3,CBI
2004,Cameroon,Sawnwood (C),Exports Quantity,12.66,1000 m3,CBI
2005,Cameroon,Sawnwood (C),Exports Quantity,8.32,1000 m3,CBI
2006,Cameroon,Sawnwood (C),Exports Quantity,8.32,1000 m3,CBI
2007,Cameroon,Sawnwood (C),Exports Quantity,4.9,1000 m3,CBI
2008,Cameroon,Sawnwood (C),Exports Quantity,12.34,1000 m3,CBI
2009,Cameroon,Sawnwood (C),Exports Quantity,8.79,1000 m3,CB
2010,Cameroon,Sawnwood (C),Exports Quantity,7.37,1000 m3,CB
2011,Cameroon,Sawnwood (C),Exports Quantity,9.55,1000 m3,CB
2012,Cameroon,Sawnwood (C),Exports Quantity,20.12,1000 m3,CBI
2013,Cameroon,Sawnwood (C),Exports Quantity,11.93,1000 m3,CB
2014,Cameroon,Sawnwood (C),Exports Quantity,2.25,1000 m3,CBI
2015,Cameroon,Sawnwood (C),Exports Quantity,11.61,1000 m3,CBI
2016,Cameroon,Sawnwood (C),Exports Quantity,9.77,1000 m3,CB
2017,Cameroon,Sawnwood (C),Exports Quantity,1.95,1000 m3,CBI
2018,Cameroon,Sawnwood (C),Exports Quantity,1.88,1000 m3,CB
2019,Cameroon,Sawnwood (C),Exports Quantity,1.38,1000 m3,CBI
2020,Cameroon,Sawnwood (C),Exports Quantity,1.49,1000 m3,CBI
2021,Cameroon,Sawnwood (C),Exports Quantity,4.44,1000 m3,CB
2022,Cameroon,Sawnwood (C),Exports Quantity,2.22,1000 m3,CBI
2023,Cameroon,Sawnwood (C),Exports Quantity,1.76,1000 m3,CBI
1990,Cameroon,Sawnwood (NC),Exports Quantity,183,1000 m3,F
1991,Cameroon,Sawnwood (NC),Exports Quantity,252.8,1000 m3,F
1992,Cameroon,Sawnwood (NC),Exports Quantity,180,1000 m3,F
1993,Cameroon,Sawnwood (NC),Exports Quantity,187,1000 m3,F
1994,Cameroon,Sawnwood (NC),Exports Quantity,285.8,1000 m3,F
1995,Cameroon,Sawnwood (NC),Exports Quantity,290.54,1000 m3,CBI
1996,Cameroon,Sawnwood (NC),Exports Quantity,367.85,1000 m3,CB
1997,Cameroon,Sawnwood (NC),Exports Quantity,385.5,1000 m3,CBI
1998,Cameroon,Sawnwood (NC),Exports Quantity,465.73,1000 m3,CB
1999,Cameroon,Sawnwood (NC),Exports Quantity,515.08,1000 m3,CBI
2000,Cameroon,Sawnwood (NC),Exports Quantity,768,1000 m3,F
2001,Cameroon,Sawnwood (NC),Exports Quantity,727.51,1000 m3,CI
2002,Cameroon,Sawnwood (NC),Exports Quantity,660.59,1000 m3,CBI
2003,Cameroon,Sawnwood (NC),Exports Quantity,704.01,1000 m3,CBI
2004,Cameroon,Sawnwood (NC),Exports Quantity,796.55,1000 m3,CBI
2005,Cameroon,Sawnwood (NC),Exports Quantity,875.92,1000 m3,CBI
2006,Cameroon,Sawnwood (NC),Exports Quantity,663,1000 m3,CBI
2007,Cameroon,Sawnwood (NC),Exports Quantity,686,1000 m3,CI
2008,Cameroon,Sawnwood (NC),Exports Quantity,768,1000 m3,CBI
2009,Cameroon,Sawnwood (NC),Exports Quantity,505.49,1000 m3,F
2010,Cameroon,Sawnwood (NC),Exports Quantity,606.98,1000 m3,CBI
2011,Cameroon,Sawnwood (NC),Exports Quantity,813,1000 m3,CBI
2012,Cameroon,Sawnwood (NC),Exports Quantity,728.5,1000 m3,CBI
2013,Cameroon,Sawnwood (NC),Exports Quantity,590.05,1000 m3,CBI
2014,Cameroon,Sawnwood (NC),Exports Quantity,589.18,1000 m3,CBI
2015,Cameroon,Sawnwood (NC),Exports Quantity,653.51,1000 m3,CBI
2016,Cameroon,Sawnwood (NC),Exports Quantity,801,1000 m3,CBI
2017,Cameroon,Sawnwood (NC),Exports Quantity,800,1000 m3,I
2018,Cameroon,Sawnwood (NC),Exports Quantity,891.84,1000 m3,I
2019,Cameroon,Sawnwood (NC),Exports Quantity,1035.54,1000 m3,CBI
2020,Cameroon,Sawnwood (NC),Exports Quantity,936.86,1000 m3,F
2021,Cameroon,Sawnwood (NC),Exports Quantity,901,1000 m3,CBI
2022,Cameroon,Sawnwood (NC),Exports Quantity,1215,1000 m3,CBI
2023,Cameroon,Sawnwood (NC),Exports Quantity,1028,1000 m3,I
1990,Cameroon,Sawnwood (NC.T.),Exports Quantity,183,1000 m3,I
1991,Cameroon,Sawnwood (NC.T.),Exports Quantity,252.8,1000 m3,I
1992,Cameroon,Sawnwood (NC.T.),Exports Quantity,180,1000 m3,I
1993,Cameroon,Sawnwood (NC.T.),Exports Quantity,187,1000 m3,I
1994,Cameroon,Sawnwood (NC.T.),Exports Quantity,285.8,1000 m3,I
1995,Cameroon,Sawnwood (NC.T.),Exports Quantity,290.53,1000 m3,CBI
1996,Cameroon,Sawnwood (NC.T.),Exports Quantity,367.85,1000 m3,I
1997,Cameroon,Sawnwood (NC.T.),Exports Quantity,385.5,1000 m3,CBI
1998,Cameroon,Sawnwood (NC.T.),Exports Quantity,465.73,1000 m3,I
1999,Cameroon,Sawnwood (NC.T.),Exports Quantity,514.79,1000 m3,CBI
2000,Cameroon,Sawnwood (NC.T.),Exports Quantity,768,1000 m3,I
2001,Cameroon,Sawnwood (NC.T.),Exports Quantity,727.51,1000 m3,I
2002,Cameroon,Sawnwood (NC.T.),Exports Quantity,660.59,1000 m3,CBI
2003,Cameroon,Sawnwood (NC.T.),Exports Quantity,704.01,1000 m3,CBI
2004,Cameroon,Sawnwood (NC.T.),Exports Quantity,796.55,1000 m3,CBI
2005,Cameroon,Sawnwood (NC.T.),Exports Quantity,875.92,1000 m3,CBI
2006,Cameroon,Sawnwood (NC.T.),Exports Quantity,663,1000 m3,CBI
2007,Cameroon,Sawnwood (NC.T.),Exports Quantity,686,1000 m3,CI
2008,Cameroon,Sawnwood (NC.T.),Exports Quantity,768,1000 m3,CBI
2009,Cameroon,Sawnwood (NC.T.),Exports Quantity,505.49,1000 m3,CBI
2010,Cameroon,Sawnwood (NC.T.),Exports Quantity,606.98,1000 m3,CBI
2011,Cameroon,Sawnwood (NC.T.),Exports Quantity,813,1000 m3,CBI
2012,Cameroon,Sawnwood (NC.T.),Exports Quantity,728.5,1000 m3,CBI
2013,Cameroon,Sawnwood (NC.T.),Exports Quantity,590.05,1000 m3,CBI
2014,Cameroon,Sawnwood (NC.T.),Exports Quantity,589.18,1000 m3,CBI
2015,Cameroon,Sawnwood (NC.T.),Exports Quantity,653.51,1000 m3,CBI
2016,Cameroon,Sawnwood (NC.T.),Exports Quantity,801,1000 m3,CBI
2017,Cameroon,Sawnwood (NC.T.),Exports Quantity,800,1000 m3,I
2018,Cameroon,Sawnwood (NC.T.),Exports Quantity,891.84,1000 m3,I
2019,Cameroon,Sawnwood (NC.T.),Exports Quantity,1035.54,1000 m3,CBI
2020,Cameroon,Sawnwood (NC.T.),Exports Quantity,936.86,1000 m3,I
2021,Cameroon,Sawnwood (NC.T.),Exports Quantity,901,1000 m3,CBI
2022,Cameroon,Sawnwood (NC.T.),Exports Quantity,1215,1000 m3,CBI
2023,Cameroon,Sawnwood (NC.T.),Exports Quantity,1028,1000 m3,I
1990,Cameroon,Veneer,Exports Quantity,1.23,1000 m3,I
1991,Cameroon,Veneer,Exports Quantity,0.92,1000 m3,I
1992,Cameroon,Veneer,Exports Quantity,1.26,1000 m3,I
1993,Cameroon,Veneer,Exports Quantity,1.59,1000 m3,I
1994,Cameroon,Veneer,Exports Quantity,25.43,1000 m3,I
1995,Cameroon,Veneer,Exports Quantity,30.2,1000 m3,I
1996,Cameroon,Veneer,Exports Quantity,28.37,1000 m3,I
1997,Cameroon,Veneer,Exports Quantity,36.46,1000 m3,I
1998,Cameroon,Veneer,Exports Quantity,38.13,1000 m3,I
1999,Cameroon,Veneer,Exports Quantity,27.65,1000 m3,I
2000,Cameroon,Veneer,Exports Quantity,31.86,1000 m3,I
2001,Cameroon,Veneer,Exports Quantity,30.05,1000 m3,I
2002,Cameroon,Veneer,Exports Quantity,32.37,1000 m3,I
2003,Cameroon,Veneer,Exports Quantity,36.16,1000 m3,I
2004,Cameroon,Veneer,Exports Quantity,48.79,1000 m3,I
2005,Cameroon,Veneer,Exports Quantity,39.72,1000 m3,I
2006,Cameroon,Veneer,Exports Quantity,36.65,1000 m3,I
2007,Cameroon,Veneer,Exports Quantity,35.81,1000 m3,I
2008,Cameroon,Veneer,Exports Quantity,35.32,1000 m3,I
2009,Cameroon,Veneer,Exports Quantity,20.89,1000 m3,I
2010,Cameroon,Veneer,Exports Quantity,25.38,1000 m3,I
2011,Cameroon,Veneer,Exports Quantity,28.13,1000 m3,I
2012,Cameroon,Veneer,Exports Quantity,28.7,1000 m3,I
2013,Cameroon,Veneer,Exports Quantity,27.1,1000 m3,I
2014,Cameroon,Veneer,Exports Quantity,25.6,1000 m3,I
2015,Cameroon,Veneer,Exports Quantity,28.88,1000 m3,I
2016,Cameroon,Veneer,Exports Quantity,40.37,1000 m3,I
2017,Cameroon,Veneer,Exports Quantity,46.94,1000 m3,I
2018,Cameroon,Veneer,Exports Quantity,60.88,1000 m3,I
2019,Cameroon,Veneer,Exports Quantity,90.9,1000 m3,I
2020,Cameroon,Veneer,Exports Quantity,54.57,1000 m3,I
2021,Cameroon,Veneer,Exports Quantity,56.97,1000 m3,I
2022,Cameroon,Veneer,Exports Quantity,85.13,1000 m3,I
2023,Cameroon,Veneer,Exports Quantity,71.51,1000 m3,I
1990,Cameroon,Veneer (C),Exports Quantity,0.05,1000 m3,CBRI
1991,Cameroon,Veneer (C),Exports Quantity,0.05,1000 m3,CBRI
1992,Cameroon,Veneer (C),Exports Quantity,0.00224371,1000 m3,CBRI
1993,Cameroon,Veneer (C),Exports Quantity,0,1000 m3,CB
1994,Cameroon,Veneer (C),Exports Quantity,0.03,1000 m3,CBRI
1995,Cameroon,Veneer (C),Exports Quantity,0.01,1000 m3,CBRI
1996,Cameroon,Veneer (C),Exports Quantity,1.37,1000 m3,CBI
1997,Cameroon,Veneer (C),Exports Quantity,0.47,1000 m3,CBRI
1998,Cameroon,Veneer (C),Exports Quantity,0.18,1000 m3,CBRI
1999,Cameroon,Veneer (C),Exports Quantity,0.1,1000 m3,CBRI
2000,Cameroon,Veneer (C),Exports Quantity,0.33,1000 m3,CBRI
2001,Cameroon,Veneer (C),Exports Quantity,2.55,1000 m3,CBI
2002,Cameroon,Veneer (C),Exports Quantity,1.25,1000 m3,CBI
2003,Cameroon,Veneer (C),Exports Quantity,0.3,1000 m3,CBRI
2004,Cameroon,Veneer (C),Exports Quantity,0.12,1000 m3,CBRI
2005,Cameroon,Veneer (C),Exports Quantity,0.14,1000 m3,CBRI
2006,Cameroon,Veneer (C),Exports Quantity,0.09,1000 m3,CBRI
2007,Cameroon,Veneer (C),Exports Quantity,0.09,1000 m3,CRI
2008,Cameroon,Veneer (C),Exports Quantity,0.39,1000 m3,CBRI
2009,Cameroon,Veneer (C),Exports Quantity,0.07,1000 m3,CRI
2010,Cameroon,Veneer (C),Exports Quantity,0.02,1000 m3,CBRI
2011,Cameroon,Veneer (C),Exports Quantity,0.14,1000 m3,CBRI
2012,Cameroon,Veneer (C),Exports Quantity,0.28,1000 m3,CBRI
2013,Cameroon,Veneer (C),Exports Quantity,0.2,1000 m3,CBRI
2014,Cameroon,Veneer (C),Exports Quantity,0.54,1000 m3,CI
2015,Cameroon,Veneer (C),Exports Quantity,0.11,1000 m3,CBRI
2016,Cameroon,Veneer (C),Exports Quantity,0.001942656,1000 m3,CBRI
2017,Cameroon,Veneer (C),Exports Quantity,0.3,1000 m3,CBRI
2018,Cameroon,Veneer (C),Exports Quantity,0.15,1000 m3,CBRI
2019,Cameroon,Veneer (C),Exports Quantity,0.29,1000 m3,CBRI
2020,Cameroon,Veneer (C),Exports Quantity,0.02,1000 m3,CBRI
2021,Cameroon,Veneer (C),Exports Quantity,0.04,1000 m3,CBRI
2022,Cameroon,Veneer (C),Exports Quantity,0.04,1000 m3,CBRI
2023,Cameroon,Veneer (C),Exports Quantity,0.04,1000 m3,RX
1990,Cameroon,Veneer (NC),Exports Quantity,1.17,1000 m3,CBI
1991,Cameroon,Veneer (NC),Exports Quantity,0.86,1000 m3,CBI
1992,Cameroon,Veneer (NC),Exports Quantity,1.26,1000 m3,CBI
1993,Cameroon,Veneer (NC),Exports Quantity,1.59,1000 m3,CBI
1994,Cameroon,Veneer (NC),Exports Quantity,25.4,1000 m3,CBI
1995,Cameroon,Veneer (NC),Exports Quantity,30.18,1000 m3,CBI
1996,Cameroon,Veneer (NC),Exports Quantity,26.99,1000 m3,CBI
1997,Cameroon,Veneer (NC),Exports Quantity,35.99,1000 m3,CI
1998,Cameroon,Veneer (NC),Exports Quantity,37.94,1000 m3,CBI
1999,Cameroon,Veneer (NC),Exports Quantity,27.54,1000 m3,CBI
2000,Cameroon,Veneer (NC),Exports Quantity,31.52,1000 m3,CBI
2001,Cameroon,Veneer (NC),Exports Quantity,27.49,1000 m3,CBI
2002,Cameroon,Veneer (NC),Exports Quantity,31.12,1000 m3,CBI
2003,Cameroon,Veneer (NC),Exports Quantity,35.86,1000 m3,CBI
2004,Cameroon,Veneer (NC),Exports Quantity,48.67,1000 m3,
2005,Cameroon,Veneer (NC),Exports Quantity,39.58,1000 m3,CBI
2006,Cameroon,Veneer (NC),Exports Quantity,36.56,1000 m3,CBI
2007,Cameroon,Veneer (NC),Exports Quantity,35.71,1000 m3,CBI
2008,Cameroon,Veneer (NC),Exports Quantity,34.93,1000 m3,CBI
2009,Cameroon,Veneer (NC),Exports Quantity,20.81,1000 m3,CBI
2010,Cameroon,Veneer (NC),Exports Quantity,25.36,1000 m3,CBI
2011,Cameroon,Veneer (NC),Exports Quantity,27.98,1000 m3,CBI
2012,Cameroon,Veneer (NC),Exports Quantity,28.42,1000 m3,CBI
2013,Cameroon,Veneer (NC),Exports Quantity,26.89,1000 m3,CI
2014,Cameroon,Veneer (NC),Exports Quantity,25.05,1000 m3,CI
2015,Cameroon,Veneer (NC),Exports Quantity,28.76,1000 m3,CBI
2016,Cameroon,Veneer (NC),Exports Quantity,40.37,1000 m3,CI
2017,Cameroon,Veneer (NC),Exports Quantity,46.64,1000 m3,CI
2018,Cameroon,Veneer (NC),Exports Quantity,60.72,1000 m3,CI
2019,Cameroon,Veneer (NC),Exports Quantity,90.61,1000 m3,CBI
2020,Cameroon,Veneer (NC),Exports Quantity,54.54,1000 m3,CBI
2021,Cameroon,Veneer (NC),Exports Quantity,56.92,1000 m3,CBI
2022,Cameroon,Veneer (NC),Exports Quantity,85.09,1000 m3,CBI
2023,Cameroon,Veneer (NC),Exports Quantity,71.47,1000 m3,CBI
1990,Cameroon,Veneer (NC.T.),Exports Quantity,1.17,1000 m3,CBI
1991,Cameroon,Veneer (NC.T.),Exports Quantity,0.86,1000 m3,CBI
1992,Cameroon,Veneer (NC.T.),Exports Quantity,1.26,1000 m3,CBI
1993,Cameroon,Veneer (NC.T.),Exports Quantity,1.59,1000 m3,CBI
1994,Cameroon,Veneer (NC.T.),Exports Quantity,25.4,1000 m3,CBI
1995,Cameroon,Veneer (NC.T.),Exports Quantity,30.18,1000 m3,CBI
1996,Cameroon,Veneer (NC.T.),Exports Quantity,26.99,1000 m3,CBI
1997,Cameroon,Veneer (NC.T.),Exports Quantity,35.99,1000 m3,CI
1998,Cameroon,Veneer (NC.T.),Exports Quantity,37.94,1000 m3,CBI
1999,Cameroon,Veneer (NC.T.),Exports Quantity,27.54,1000 m3,CBI
2000,Cameroon,Veneer (NC.T.),Exports Quantity,31.52,1000 m3,CBI
2001,Cameroon,Veneer (NC.T.),Exports Quantity,27.49,1000 m3,CBI
2002,Cameroon,Veneer (NC.T.),Exports Quantity,31.12,1000 m3,CBI
2003,Cameroon,Veneer (NC.T.),Exports Quantity,35.86,1000 m3,CBI
2004,Cameroon,Veneer (NC.T.),Exports Quantity,48.67,1000 m3,
2005,Cameroon,Veneer (NC.T.),Exports Quantity,39.58,1000 m3,CBI
2006,Cameroon,Veneer (NC.T.),Exports Quantity,36.56,1000 m3,CBI
2007,Cameroon,Veneer (NC.T.),Exports Quantity,35.71,1000 m3,CBI
2008,Cameroon,Veneer (NC.T.),Exports Quantity,34.93,1000 m3,CBI
2009,Cameroon,Veneer (NC.T.),Exports Quantity,20.81,1000 m3,CBI
2010,Cameroon,Veneer (NC.T.),Exports Quantity,25.36,1000 m3,CBI
2011,Cameroon,Veneer (NC.T.),Exports Quantity,27.98,1000 m3,CBI
2012,Cameroon,Veneer (NC.T.),Exports Quantity,28.38,1000 m3,CBI
2013,Cameroon,Veneer (NC.T.),Exports Quantity,26.89,1000 m3,CI
2014,Cameroon,Veneer (NC.T.),Exports Quantity,25.05,1000 m3,CI
2015,Cameroon,Veneer (NC.T.),Exports Quantity,28.76,1000 m3,CBI
2016,Cameroon,Veneer (NC.T.),Exports Quantity,40.37,1000 m3,CI
2017,Cameroon,Veneer (NC.T.),Exports Quantity,46.64,1000 m3,CI
2018,Cameroon,Veneer (NC.T.),Exports Quantity,60.72,1000 m3,CI
2019,Cameroon,Veneer (NC.T.),Exports Quantity,90.61,1000 m3,CBI
2020,Cameroon,Veneer (NC.T.),Exports Quantity,54.54,1000 m3,CBI
2021,Cameroon,Veneer (NC.T.),Exports Quantity,56.92,1000 m3,CBI
2022,Cameroon,Veneer (NC.T.),Exports Quantity,85.09,1000 m3,CBI
2023,Cameroon,Veneer (NC.T.),Exports Quantity,71.47,1000 m3,CBI
1990,Cameroon,Plywood,Exports Quantity,0.09,1000 m3,RI
1991,Cameroon,Plywood,Exports Quantity,0.17,1000 m3,RI
1992,Cameroon,Plywood,Exports Quantity,0.24,1000 m3,RI
1993,Cameroon,Plywood,Exports Quantity,0.65,1000 m3,I
1994,Cameroon,Plywood,Exports Quantity,7.31,1000 m3,I
1995,Cameroon,Plywood,Exports Quantity,10.32,1000 m3,I
1996,Cameroon,Plywood,Exports Quantity,11.01,1000 m3,I
1997,Cameroon,Plywood,Exports Quantity,21.65,1000 m3,I
1998,Cameroon,Plywood,Exports Quantity,14.33,1000 m3,I
1999,Cameroon,Plywood,Exports Quantity,14.14,1000 m3,I
2000,Cameroon,Plywood,Exports Quantity,13.15,1000 m3,I
2001,Cameroon,Plywood,Exports Quantity,19.02,1000 m3,I
2002,Cameroon,Plywood,Exports Quantity,24.81,1000 m3,I
2003,Cameroon,Plywood,Exports Quantity,28.43,1000 m3,I
2004,Cameroon,Plywood,Exports Quantity,28.79,1000 m3,I
2005,Cameroon,Plywood,Exports Quantity,23.9,1000 m3,I
2006,Cameroon,Plywood,Exports Quantity,9.94,1000 m3,I
2007,Cameroon,Plywood,Exports Quantity,12.43,1000 m3,I
2008,Cameroon,Plywood,Exports Quantity,14.06,1000 m3,I
2009,Cameroon,Plywood,Exports Quantity,7.44,1000 m3,CB
2010,Cameroon,Plywood,Exports Quantity,9.22,1000 m3,I
2011,Cameroon,Plywood,Exports Quantity,10.41,1000 m3,I
2012,Cameroon,Plywood,Exports Quantity,15.24,1000 m3,I
2013,Cameroon,Plywood,Exports Quantity,14,1000 m3,I
2014,Cameroon,Plywood,Exports Quantity,11.02,1000 m3,I
2015,Cameroon,Plywood,Exports Quantity,7.37,1000 m3,I
2016,Cameroon,Plywood,Exports Quantity,4.9,1000 m3,I
2017,Cameroon,Plywood,Exports Quantity,5.74,1000 m3,I
2018,Cameroon,Plywood,Exports Quantity,9.41,1000 m3,I
2019,Cameroon,Plywood,Exports Quantity,11.98,1000 m3,I
2020,Cameroon,Plywood,Exports Quantity,7.44,1000 m3,I
2021,Cameroon,Plywood,Exports Quantity,7.62,1000 m3,I
2022,Cameroon,Plywood,Exports Quantity,9.53,1000 m3,I
2023,Cameroon,Plywood,Exports Quantity,10.09,1000 m3,I
1990,Cameroon,Plywood (C),Exports Quantity,0,1000 m3,CB
1991,Cameroon,Plywood (C),Exports Quantity,0,1000 m3,CB
1992,Cameroon,Plywood (C),Exports Quantity,0,1000 m3,CB
1993,Cameroon,Plywood (C),Exports Quantity,0,1000 m3,CB
1994,Cameroon,Plywood (C),Exports Quantity,0.14,1000 m3,CBRI
1995,Cameroon,Plywood (C),Exports Quantity,1.12,1000 m3,CI
1996,Cameroon,Plywood (C),Exports Quantity,2.68,1000 m3,CBI
1997,Cameroon,Plywood (C),Exports Quantity,4.75,1000 m3,CBI
1998,Cameroon,Plywood (C),Exports Quantity,7.19,1000 m3,CBI
1999,Cameroon,Plywood (C),Exports Quantity,7.64,1000 m3,CBI
2000,Cameroon,Plywood (C),Exports Quantity,3.32,1000 m3,CI
2001,Cameroon,Plywood (C),Exports Quantity,3.87,1000 m3,CI
2002,Cameroon,Plywood (C),Exports Quantity,7.55,1000 m3,CI
2003,Cameroon,Plywood (C),Exports Quantity,12.61,1000 m3,CI
2004,Cameroon,Plywood (C),Exports Quantity,16.18,1000 m3,CI
2005,Cameroon,Plywood (C),Exports Quantity,15.57,1000 m3,CI
2006,Cameroon,Plywood (C),Exports Quantity,3.55,1000 m3,CB
2007,Cameroon,Plywood (C),Exports Quantity,4.63,1000 m3,CB
2008,Cameroon,Plywood (C),Exports Quantity,5.06,1000 m3,CB
2009,Cameroon,Plywood (C),Exports Quantity,2.64,1000 m3,CB
2010,Cameroon,Plywood (C),Exports Quantity,2,1000 m3,CB
2011,Cameroon,Plywood (C),Exports Quantity,3.38,1000 m3,C
2012,Cameroon,Plywood (C),Exports Quantity,4.31,1000 m3,CBI
2013,Cameroon,Plywood (C),Exports Quantity,4.03,1000 m3,CB
2014,Cameroon,Plywood (C),Exports Quantity,1.62,1000 m3,CBI
2015,Cameroon,Plywood (C),Exports Quantity,0.58,1000 m3,CBI
2016,Cameroon,Plywood (C),Exports Quantity,0.6,1000 m3,CB
2017,Cameroon,Plywood (C),Exports Quantity,0.13,1000 m3,CBR
2018,Cameroon,Plywood (C),Exports Quantity,0.9,1000 m3,CB
