Year,Country,Product,Flows,Value OR Volume,Unit,Superscript
2012,Gabon,Veneer (NC.T.),Production Quantity,300,1000 m3,
2013,Gabon,Veneer (NC.T.),Production Quantity,270,1000 m3,
2014,Gabon,Veneer (NC.T.),Production Quantity,270,1000 m3,
2015,Gabon,Veneer (NC.T.),Production Quantity,270,1000 m3,X
2016,Gabon,Veneer (NC.T.),Production Quantity,270,1000 m3,X
2017,Gabon,Veneer (NC.T.),Production Quantity,279.08,1000 m3,
2018,Gabon,Veneer (NC.T.),Production Quantity,386,1000 m3,
2019,Gabon,Veneer (NC.T.),Production Quantity,434,1000 m3,
2020,Gabon,Veneer (NC.T.),Production Quantity,361.74,1000 m3,
2021,Gabon,Veneer (NC.T.),Production Quantity,454.86,1000 m3,
2022,Gabon,Veneer (NC.T.),Production Quantity,454.86,1000 m3,X
2023,Gabon,Veneer (NC.T.),Production Quantity,454.86,1000 m3,X
1990,Gabon,Plywood,Production Quantity,80,1000 m3,I
1991,Gabon,Plywood,Production Quantity,80,1000 m3,I
1992,Gabon,Plywood,Production Quantity,55,1000 m3,I
1993,Gabon,Plywood,Production Quantity,20,1000 m3,I
1994,Gabon,Plywood,Production Quantity,20,1000 m3,I
1995,Gabon,Plywood,Production Quantity,55,1000 m3,I
1996,Gabon,Plywood,Production Quantity,55,1000 m3,I
1997,Gabon,Plywood,Production Quantity,60,1000 m3,I
1998,Gabon,Plywood,Production Quantity,115,1000 m3,I
1999,Gabon,Plywood,Production Quantity,134.4,1000 m3,
2000,Gabon,Plywood,Production Quantity,106,1000 m3,I
2001,Gabon,Plywood,Production Quantity,77,1000 m3,I
2002,Gabon,Plywood,Production Quantity,97.97,1000 m3,I
2003,Gabon,Plywood,Production Quantity,101.8,1000 m3,I
2004,Gabon,Plywood,Production Quantity,102.88,1000 m3,I
2005,Gabon,Plywood,Production Quantity,146,1000 m3,I
2006,Gabon,Plywood,Production Quantity,142.4,1000 m3,I
2007,Gabon,Plywood,Production Quantity,85,1000 m3,I
2008,Gabon,Plywood,Production Quantity,140.93,1000 m3,I
2009,Gabon,Plywood,Production Quantity,76.72,1000 m3,I
2010,Gabon,Plywood,Production Quantity,72,1000 m3,I
2011,Gabon,Plywood,Production Quantity,92.4,1000 m3,I
2012,Gabon,Plywood,Production Quantity,64,1000 m3,I
2013,Gabon,Plywood,Production Quantity,64,1000 m3,I
2014,Gabon,Plywood,Production Quantity,64,1000 m3,I
2015,Gabon,Plywood,Production Quantity,64,1000 m3,X
2016,Gabon,Plywood,Production Quantity,64,1000 m3,X
2017,Gabon,Plywood,Production Quantity,64,1000 m3,X
2018,Gabon,Plywood,Production Quantity,41,1000 m3,I
2019,Gabon,Plywood,Production Quantity,46,1000 m3,I
2020,Gabon,Plywood,Production Quantity,50.11,1000 m3,I
2021,Gabon,Plywood,Production Quantity,74,1000 m3,I
2022,Gabon,Plywood,Production Quantity,150,1000 m3,I
2023,Gabon,Plywood,Production Quantity,150,1000 m3,I
1990,Gabon,Plywood (C),Production Quantity,0,1000 m3,
1991,Gabon,Plywood (C),Production Quantity,0,1000 m3,
1992,Gabon,Plywood (C),Production Quantity,0,1000 m3,
1993,Gabon,Plywood (C),Production Quantity,0,1000 m3,
1994,Gabon,Plywood (C),Production Quantity,0,1000 m3,
1995,Gabon,Plywood (C),Production Quantity,0,1000 m3,
1996,Gabon,Plywood (C),Production Quantity,0,1000 m3,
1997,Gabon,Plywood (C),Production Quantity,0,1000 m3,
1998,Gabon,Plywood (C),Production Quantity,0,1000 m3,
1999,Gabon,Plywood (C),Production Quantity,0,1000 m3,
2000,Gabon,Plywood (C),Production Quantity,2,1000 m3,I
2001,Gabon,Plywood (C),Production Quantity,1,1000 m3,I
2002,Gabon,Plywood (C),Production Quantity,0.4,1000 m3,RI
2003,Gabon,Plywood (C),Production Quantity,0.4,1000 m3,RI
2004,Gabon,Plywood (C),Production Quantity,0,1000 m3,
2005,Gabon,Plywood (C),Production Quantity,0,1000 m3,
2006,Gabon,Plywood (C),Production Quantity,0.4,1000 m3,RI
2007,Gabon,Plywood (C),Production Quantity,0,1000 m3,I
2008,Gabon,Plywood (C),Production Quantity,0,1000 m3,X
2009,Gabon,Plywood (C),Production Quantity,0,1000 m3,X
2010,Gabon,Plywood (C),Production Quantity,1,1000 m3,I
2011,Gabon,Plywood (C),Production Quantity,1,1000 m3,X
2012,Gabon,Plywood (C),Production Quantity,4,1000 m3,I
2013,Gabon,Plywood (C),Production Quantity,4,1000 m3,X
2014,Gabon,Plywood (C),Production Quantity,4,1000 m3,X
2015,Gabon,Plywood (C),Production Quantity,4,1000 m3,X
2016,Gabon,Plywood (C),Production Quantity,4,1000 m3,X
2017,Gabon,Plywood (C),Production Quantity,4,1000 m3,X
2018,Gabon,Plywood (C),Production Quantity,4,1000 m3,X
2019,Gabon,Plywood (C),Production Quantity,4,1000 m3,X
2020,Gabon,Plywood (C),Production Quantity,4,1000 m3,I
2021,Gabon,Plywood (C),Production Quantity,4,1000 m3,X
2022,Gabon,Plywood (C),Production Quantity,10,1000 m3,I
2023,Gabon,Plywood (C),Production Quantity,10,1000 m3,I
1990,Gabon,Plywood (NC),Production Quantity,80,1000 m3,I
1991,Gabon,Plywood (NC),Production Quantity,80,1000 m3,I
1992,Gabon,Plywood (NC),Production Quantity,55,1000 m3,I
1993,Gabon,Plywood (NC),Production Quantity,20,1000 m3,I
1994,Gabon,Plywood (NC),Production Quantity,20,1000 m3,I
1995,Gabon,Plywood (NC),Production Quantity,55,1000 m3,
1996,Gabon,Plywood (NC),Production Quantity,55,1000 m3,
1997,Gabon,Plywood (NC),Production Quantity,60,1000 m3,I
1998,Gabon,Plywood (NC),Production Quantity,115,1000 m3,
1999,Gabon,Plywood (NC),Production Quantity,134.4,1000 m3,
2000,Gabon,Plywood (NC),Production Quantity,104,1000 m3,
2001,Gabon,Plywood (NC),Production Quantity,76,1000 m3,
2002,Gabon,Plywood (NC),Production Quantity,97.57,1000 m3,
2003,Gabon,Plywood (NC),Production Quantity,101.4,1000 m3,
2004,Gabon,Plywood (NC),Production Quantity,102.88,1000 m3,I
2005,Gabon,Plywood (NC),Production Quantity,146,1000 m3,I
2006,Gabon,Plywood (NC),Production Quantity,142,1000 m3,
2007,Gabon,Plywood (NC),Production Quantity,85,1000 m3,
2008,Gabon,Plywood (NC),Production Quantity,140.93,1000 m3,*
2009,Gabon,Plywood (NC),Production Quantity,76.72,1000 m3,*
2010,Gabon,Plywood (NC),Production Quantity,71,1000 m3,*
2011,Gabon,Plywood (NC),Production Quantity,91.4,1000 m3,*
2012,Gabon,Plywood (NC),Production Quantity,60,1000 m3,
2013,Gabon,Plywood (NC),Production Quantity,60,1000 m3,
2014,Gabon,Plywood (NC),Production Quantity,60,1000 m3,
2015,Gabon,Plywood (NC),Production Quantity,60,1000 m3,X
2016,Gabon,Plywood (NC),Production Quantity,60,1000 m3,X
2017,Gabon,Plywood (NC),Production Quantity,60,1000 m3,X
2018,Gabon,Plywood (NC),Production Quantity,37,1000 m3,
2019,Gabon,Plywood (NC),Production Quantity,42,1000 m3,
2020,Gabon,Plywood (NC),Production Quantity,46.11,1000 m3,
2021,Gabon,Plywood (NC),Production Quantity,70,1000 m3,I
2022,Gabon,Plywood (NC),Production Quantity,140,1000 m3,I
2023,Gabon,Plywood (NC),Production Quantity,140,1000 m3,X
1990,Gabon,Plywood (NC.T.),Production Quantity,80,1000 m3,I
1991,Gabon,Plywood (NC.T.),Production Quantity,80,1000 m3,I
1992,Gabon,Plywood (NC.T.),Production Quantity,55,1000 m3,I
1993,Gabon,Plywood (NC.T.),Production Quantity,20,1000 m3,I
1994,Gabon,Plywood (NC.T.),Production Quantity,20,1000 m3,I
1995,Gabon,Plywood (NC.T.),Production Quantity,55,1000 m3,
1996,Gabon,Plywood (NC.T.),Production Quantity,55,1000 m3,
1997,Gabon,Plywood (NC.T.),Production Quantity,60,1000 m3,I
1998,Gabon,Plywood (NC.T.),Production Quantity,115,1000 m3,
1999,Gabon,Plywood (NC.T.),Production Quantity,134.4,1000 m3,
2000,Gabon,Plywood (NC.T.),Production Quantity,104,1000 m3,
2001,Gabon,Plywood (NC.T.),Production Quantity,76,1000 m3,
2002,Gabon,Plywood (NC.T.),Production Quantity,97.57,1000 m3,
2003,Gabon,Plywood (NC.T.),Production Quantity,101.4,1000 m3,
2004,Gabon,Plywood (NC.T.),Production Quantity,102.88,1000 m3,I
2005,Gabon,Plywood (NC.T.),Production Quantity,146,1000 m3,I
2006,Gabon,Plywood (NC.T.),Production Quantity,142,1000 m3,
2007,Gabon,Plywood (NC.T.),Production Quantity,85,1000 m3,
2008,Gabon,Plywood (NC.T.),Production Quantity,140.93,1000 m3,*
2009,Gabon,Plywood (NC.T.),Production Quantity,76.72,1000 m3,*
2010,Gabon,Plywood (NC.T.),Production Quantity,71,1000 m3,*
2011,Gabon,Plywood (NC.T.),Production Quantity,91.4,1000 m3,*
2012,Gabon,Plywood (NC.T.),Production Quantity,60,1000 m3,
2013,Gabon,Plywood (NC.T.),Production Quantity,60,1000 m3,
2014,Gabon,Plywood (NC.T.),Production Quantity,60,1000 m3,
2015,Gabon,Plywood (NC.T.),Production Quantity,60,1000 m3,I
2016,Gabon,Plywood (NC.T.),Production Quantity,60,1000 m3,I
2017,Gabon,Plywood (NC.T.),Production Quantity,60,1000 m3,I
2018,Gabon,Plywood (NC.T.),Production Quantity,37,1000 m3,
2019,Gabon,Plywood (NC.T.),Production Quantity,42,1000 m3,
2020,Gabon,Plywood (NC.T.),Production Quantity,46.11,1000 m3,
2021,Gabon,Plywood (NC.T.),Production Quantity,70,1000 m3,I
2022,Gabon,Plywood (NC.T.),Production Quantity,140,1000 m3,I
2023,Gabon,Plywood (NC.T.),Production Quantity,140,1000 m3,X
1990,Gabon,Ind. roundwood,Imports Quantity,0,1000 m3,C
1991,Gabon,Ind. roundwood,Imports Quantity,0,1000 m3,C
1992,Gabon,Ind. roundwood,Imports Quantity,0.02,1000 m3,RI
1993,Gabon,Ind. roundwood,Imports Quantity,0,1000 m3,I
1994,Gabon,Ind. roundwood,Imports Quantity,0.06,1000 m3,RI
1995,Gabon,Ind. roundwood,Imports Quantity,0,1000 m3,C
1996,Gabon,Ind. roundwood,Imports Quantity,1.59,1000 m3,CB
1997,Gabon,Ind. roundwood,Imports Quantity,0,1000 m3,C
1998,Gabon,Ind. roundwood,Imports Quantity,0,1000 m3,I
1999,Gabon,Ind. roundwood,Imports Quantity,0,1000 m3,I
2000,Gabon,Ind. roundwood,Imports Quantity,0.03,1000 m3,RI
2001,Gabon,Ind. roundwood,Imports Quantity,0.05,1000 m3,RI
2002,Gabon,Ind. roundwood,Imports Quantity,0.02,1000 m3,RI
2003,Gabon,Ind. roundwood,Imports Quantity,0,1000 m3,
2004,Gabon,Ind. roundwood,Imports Quantity,0,1000 m3,
2005,Gabon,Ind. roundwood,Imports Quantity,0.43,1000 m3,RI
2006,Gabon,Ind. roundwood,Imports Quantity,0.01,1000 m3,RI
2007,Gabon,Ind. roundwood,Imports Quantity,0.002,1000 m3,RI
2008,Gabon,Ind. roundwood,Imports Quantity,0.02,1000 m3,RI
2009,Gabon,Ind. roundwood,Imports Quantity,9.674316e-05,1000 m3,RI
2010,Gabon,Ind. roundwood,Imports Quantity,0,1000 m3,I
2011,Gabon,Ind. roundwood,Imports Quantity,0.05,1000 m3,RI
2012,Gabon,Ind. roundwood,Imports Quantity,0.000375,1000 m3,RI
2013,Gabon,Ind. roundwood,Imports Quantity,0,1000 m3,CB
2014,Gabon,Ind. roundwood,Imports Quantity,0,1000 m3,C
2015,Gabon,Ind. roundwood,Imports Quantity,0,1000 m3,C
2016,Gabon,Ind. roundwood,Imports Quantity,0,1000 m3,C
2017,Gabon,Ind. roundwood,Imports Quantity,0,1000 m3,C
2018,Gabon,Ind. roundwood,Imports Quantity,0,1000 m3,I
2019,Gabon,Ind. roundwood,Imports Quantity,0.11,1000 m3,CBR
2020,Gabon,Ind. roundwood,Imports Quantity,0,1000 m3,CB
2021,Gabon,Ind. roundwood,Imports Quantity,0.005,1000 m3,CBR
2022,Gabon,Ind. roundwood,Imports Quantity,0.005,1000 m3,CBR
2023,Gabon,Ind. roundwood,Imports Quantity,0.03,1000 m3,CBR
1990,Gabon,Ind. roundwood (C),Imports Quantity,0,1000 m3,C
1991,Gabon,Ind. roundwood (C),Imports Quantity,0,1000 m3,C
1992,Gabon,Ind. roundwood (C),Imports Quantity,0,1000 m3,C
1993,Gabon,Ind. roundwood (C),Imports Quantity,0,1000 m3,C
1994,Gabon,Ind. roundwood (C),Imports Quantity,0,1000 m3,C
1995,Gabon,Ind. roundwood (C),Imports Quantity,0,1000 m3,C
1996,Gabon,Ind. roundwood (C),Imports Quantity,0.03,1000 m3,CBR
1997,Gabon,Ind. roundwood (C),Imports Quantity,0,1000 m3,C
1998,Gabon,Ind. roundwood (C),Imports Quantity,0,1000 m3,
1999,Gabon,Ind. roundwood (C),Imports Quantity,0,1000 m3,
2000,Gabon,Ind. roundwood (C),Imports Quantity,0.03,1000 m3,CBR
2001,Gabon,Ind. roundwood (C),Imports Quantity,0,1000 m3,
2002,Gabon,Ind. roundwood (C),Imports Quantity,0,1000 m3,
2003,Gabon,Ind. roundwood (C),Imports Quantity,0,1000 m3,
2004,Gabon,Ind. roundwood (C),Imports Quantity,0,1000 m3,
2005,Gabon,Ind. roundwood (C),Imports Quantity,0,1000 m3,
2006,Gabon,Ind. roundwood (C),Imports Quantity,0.01,1000 m3,CBR
2007,Gabon,Ind. roundwood (C),Imports Quantity,0,1000 m3,
2008,Gabon,Ind. roundwood (C),Imports Quantity,0,1000 m3,
2009,Gabon,Ind. roundwood (C),Imports Quantity,0,1000 m3,CB
2010,Gabon,Ind. roundwood (C),Imports Quantity,0,1000 m3,X
2011,Gabon,Ind. roundwood (C),Imports Quantity,0,1000 m3,C
2012,Gabon,Ind. roundwood (C),Imports Quantity,0,1000 m3,C
2013,Gabon,Ind. roundwood (C),Imports Quantity,0,1000 m3,CB
2014,Gabon,Ind. roundwood (C),Imports Quantity,0,1000 m3,C
2015,Gabon,Ind. roundwood (C),Imports Quantity,0,1000 m3,C
2016,Gabon,Ind. roundwood (C),Imports Quantity,0,1000 m3,C
2017,Gabon,Ind. roundwood (C),Imports Quantity,0,1000 m3,C
2018,Gabon,Ind. roundwood (C),Imports Quantity,0,1000 m3,I
2019,Gabon,Ind. roundwood (C),Imports Quantity,0.001,1000 m3,CBR
2020,Gabon,Ind. roundwood (C),Imports Quantity,0,1000 m3,CB
2021,Gabon,Ind. roundwood (C),Imports Quantity,0.005,1000 m3,CBR
2022,Gabon,Ind. roundwood (C),Imports Quantity,0.005,1000 m3,CBR
2023,Gabon,Ind. roundwood (C),Imports Quantity,0.03,1000 m3,CBR
1990,Gabon,Ind. roundwood (NC),Imports Quantity,0,1000 m3,C
1991,Gabon,Ind. roundwood (NC),Imports Quantity,0,1000 m3,C
1992,Gabon,Ind. roundwood (NC),Imports Quantity,0.02,1000 m3,CBR
1993,Gabon,Ind. roundwood (NC),Imports Quantity,0,1000 m3,CB
1994,Gabon,Ind. roundwood (NC),Imports Quantity,0.06,1000 m3,CBR
1995,Gabon,Ind. roundwood (NC),Imports Quantity,0,1000 m3,C
1996,Gabon,Ind. roundwood (NC),Imports Quantity,1.56,1000 m3,CB
1997,Gabon,Ind. roundwood (NC),Imports Quantity,0,1000 m3,C
1998,Gabon,Ind. roundwood (NC),Imports Quantity,0,1000 m3,C
1999,Gabon,Ind. roundwood (NC),Imports Quantity,0,1000 m3,C
2000,Gabon,Ind. roundwood (NC),Imports Quantity,0,1000 m3,C
2001,Gabon,Ind. roundwood (NC),Imports Quantity,0.05,1000 m3,CBR
2002,Gabon,Ind. roundwood (NC),Imports Quantity,0.02,1000 m3,CR
2003,Gabon,Ind. roundwood (NC),Imports Quantity,0,1000 m3,
2004,Gabon,Ind. roundwood (NC),Imports Quantity,0,1000 m3,
2005,Gabon,Ind. roundwood (NC),Imports Quantity,0.43,1000 m3,CBR
2006,Gabon,Ind. roundwood (NC),Imports Quantity,0,1000 m3,
2007,Gabon,Ind. roundwood (NC),Imports Quantity,0.002,1000 m3,CBR
2008,Gabon,Ind. roundwood (NC),Imports Quantity,0.02,1000 m3,CBR
2009,Gabon,Ind. roundwood (NC),Imports Quantity,9.674316e-05,1000 m3,CRI
2010,Gabon,Ind. roundwood (NC),Imports Quantity,0,1000 m3,C
2011,Gabon,Ind. roundwood (NC),Imports Quantity,0.05,1000 m3,CBRI
2012,Gabon,Ind. roundwood (NC),Imports Quantity,0.000375,1000 m3,CBRI
2013,Gabon,Ind. roundwood (NC),Imports Quantity,0,1000 m3,CB
2014,Gabon,Ind. roundwood (NC),Imports Quantity,0,1000 m3,C
2015,Gabon,Ind. roundwood (NC),Imports Quantity,0,1000 m3,C
2016,Gabon,Ind. roundwood (NC),Imports Quantity,0,1000 m3,C
2017,Gabon,Ind. roundwood (NC),Imports Quantity,0,1000 m3,C
2018,Gabon,Ind. roundwood (NC),Imports Quantity,0,1000 m3,I
2019,Gabon,Ind. roundwood (NC),Imports Quantity,0.11,1000 m3,CBR
2020,Gabon,Ind. roundwood (NC),Imports Quantity,0,1000 m3,CB
2021,Gabon,Ind. roundwood (NC),Imports Quantity,0,1000 m3,CB
2022,Gabon,Ind. roundwood (NC),Imports Quantity,0,1000 m3,CB
2023,Gabon,Ind. roundwood (NC),Imports Quantity,0.00046,1000 m3,CBR
1990,Gabon,Ind. roundwood (NC.T.),Imports Quantity,0,1000 m3,C
1991,Gabon,Ind. roundwood (NC.T.),Imports Quantity,0,1000 m3,C
1992,Gabon,Ind. roundwood (NC.T.),Imports Quantity,0,1000 m3,CB
1993,Gabon,Ind. roundwood (NC.T.),Imports Quantity,0,1000 m3,CB
1994,Gabon,Ind. roundwood (NC.T.),Imports Quantity,0.06,1000 m3,CBR
1995,Gabon,Ind. roundwood (NC.T.),Imports Quantity,0,1000 m3,C
1996,Gabon,Ind. roundwood (NC.T.),Imports Quantity,1.56,1000 m3,CB
1997,Gabon,Ind. roundwood (NC.T.),Imports Quantity,0,1000 m3,C
1998,Gabon,Ind. roundwood (NC.T.),Imports Quantity,0,1000 m3,C
1999,Gabon,Ind. roundwood (NC.T.),Imports Quantity,0,1000 m3,C
2000,Gabon,Ind. roundwood (NC.T.),Imports Quantity,0,1000 m3,C
2001,Gabon,Ind. roundwood (NC.T.),Imports Quantity,0,1000 m3,CB
2002,Gabon,Ind. roundwood (NC.T.),Imports Quantity,0,1000 m3,C
2003,Gabon,Ind. roundwood (NC.T.),Imports Quantity,0,1000 m3,
2004,Gabon,Ind. roundwood (NC.T.),Imports Quantity,0,1000 m3,
2005,Gabon,Ind. roundwood (NC.T.),Imports Quantity,0.002,1000 m3,CBR
2006,Gabon,Ind. roundwood (NC.T.),Imports Quantity,0,1000 m3,
2007,Gabon,Ind. roundwood (NC.T.),Imports Quantity,0.002,1000 m3,CBR
2008,Gabon,Ind. roundwood (NC.T.),Imports Quantity,0.02,1000 m3,CBR
2009,Gabon,Ind. roundwood (NC.T.),Imports Quantity,9.674316e-05,1000 m3,CRI
2010,Gabon,Ind. roundwood (NC.T.),Imports Quantity,0,1000 m3,C
2011,Gabon,Ind. roundwood (NC.T.),Imports Quantity,0.05,1000 m3,CBRI
2012,Gabon,Ind. roundwood (NC.T.),Imports Quantity,0,1000 m3,CB
2013,Gabon,Ind. roundwood (NC.T.),Imports Quantity,0,1000 m3,CB
2014,Gabon,Ind. roundwood (NC.T.),Imports Quantity,0,1000 m3,C
2015,Gabon,Ind. roundwood (NC.T.),Imports Quantity,0,1000 m3,C
2016,Gabon,Ind. roundwood (NC.T.),Imports Quantity,0,1000 m3,C
2017,Gabon,Ind. roundwood (NC.T.),Imports Quantity,0,1000 m3,C
2018,Gabon,Ind. roundwood (NC.T.),Imports Quantity,0,1000 m3,I
2019,Gabon,Ind. roundwood (NC.T.),Imports Quantity,0.03,1000 m3,CBR
2020,Gabon,Ind. roundwood (NC.T.),Imports Quantity,0,1000 m3,CB
2021,Gabon,Ind. roundwood (NC.T.),Imports Quantity,0,1000 m3,CB
2022,Gabon,Ind. roundwood (NC.T.),Imports Quantity,0,1000 m3,CB
2023,Gabon,Ind. roundwood (NC.T.),Imports Quantity,0,1000 m3,CB
1990,Gabon,Sawnwood,Imports Quantity,0.89,1000 m3,I
1991,Gabon,Sawnwood,Imports Quantity,2.02,1000 m3,CB
1992,Gabon,Sawnwood,Imports Quantity,1.22,1000 m3,I
1993,Gabon,Sawnwood,Imports Quantity,0.19,1000 m3,RI
1994,Gabon,Sawnwood,Imports Quantity,0.05,1000 m3,CBR
1995,Gabon,Sawnwood,Imports Quantity,0,1000 m3,C
1996,Gabon,Sawnwood,Imports Quantity,0.00024,1000 m3,CR
1997,Gabon,Sawnwood,Imports Quantity,0.04,1000 m3,RI
1998,Gabon,Sawnwood,Imports Quantity,0.000552,1000 m3,RI
1999,Gabon,Sawnwood,Imports Quantity,0.05,1000 m3,CBR
2000,Gabon,Sawnwood,Imports Quantity,1.59,1000 m3,I
2001,Gabon,Sawnwood,Imports Quantity,0.06,1000 m3,RI
2002,Gabon,Sawnwood,Imports Quantity,0.07,1000 m3,RI
2003,Gabon,Sawnwood,Imports Quantity,0.04,1000 m3,CBR
2004,Gabon,Sawnwood,Imports Quantity,0.002183,1000 m3,RI
2005,Gabon,Sawnwood,Imports Quantity,0.08,1000 m3,RI
2006,Gabon,Sawnwood,Imports Quantity,0.09,1000 m3,RI
2007,Gabon,Sawnwood,Imports Quantity,0.03,1000 m3,RI
2008,Gabon,Sawnwood,Imports Quantity,0.01,1000 m3,RI
2009,Gabon,Sawnwood,Imports Quantity,0.03,1000 m3,CR
2010,Gabon,Sawnwood,Imports Quantity,0.0003323354,1000 m3,RI
2011,Gabon,Sawnwood,Imports Quantity,0.34,1000 m3,RI
2012,Gabon,Sawnwood,Imports Quantity,1.96,1000 m3,I
2013,Gabon,Sawnwood,Imports Quantity,1.34,1000 m3,I
2014,Gabon,Sawnwood,Imports Quantity,0.01,1000 m3,RI
2015,Gabon,Sawnwood,Imports Quantity,0.03,1000 m3,RI
2016,Gabon,Sawnwood,Imports Quantity,0.12,1000 m3,RI
2017,Gabon,Sawnwood,Imports Quantity,0.22,1000 m3,RI
2018,Gabon,Sawnwood,Imports Quantity,0.15,1000 m3,CBR
2019,Gabon,Sawnwood,Imports Quantity,0.03,1000 m3,RI
2020,Gabon,Sawnwood,Imports Quantity,0.89,1000 m3,I
2021,Gabon,Sawnwood,Imports Quantity,0.06,1000 m3,RI
2022,Gabon,Sawnwood,Imports Quantity,0.007029204,1000 m3,RI
2023,Gabon,Sawnwood,Imports Quantity,0.006213459,1000 m3,RI
1990,Gabon,Sawnwood (C),Imports Quantity,0,1000 m3,C
1991,Gabon,Sawnwood (C),Imports Quantity,0.008438,1000 m3,CBR
1992,Gabon,Sawnwood (C),Imports Quantity,0,1000 m3,C
1993,Gabon,Sawnwood (C),Imports Quantity,0,1000 m3,C
1994,Gabon,Sawnwood (C),Imports Quantity,0.02,1000 m3,CBR
1995,Gabon,Sawnwood (C),Imports Quantity,0,1000 m3,C
1996,Gabon,Sawnwood (C),Imports Quantity,0,1000 m3,C
1997,Gabon,Sawnwood (C),Imports Quantity,0,1000 m3,C
1998,Gabon,Sawnwood (C),Imports Quantity,0,1000 m3,C
1999,Gabon,Sawnwood (C),Imports Quantity,0.02,1000 m3,CBR
2000,Gabon,Sawnwood (C),Imports Quantity,1.54,1000 m3,CBI
2001,Gabon,Sawnwood (C),Imports Quantity,0.06,1000 m3,CBR
2002,Gabon,Sawnwood (C),Imports Quantity,0.07,1000 m3,CBR
2003,Gabon,Sawnwood (C),Imports Quantity,0.04,1000 m3,CBR
2004,Gabon,Sawnwood (C),Imports Quantity,0.002,1000 m3,R
2005,Gabon,Sawnwood (C),Imports Quantity,0.05,1000 m3,CBRI
2006,Gabon,Sawnwood (C),Imports Quantity,0.01,1000 m3,CRI
2007,Gabon,Sawnwood (C),Imports Quantity,0.02,1000 m3,CBR
2008,Gabon,Sawnwood (C),Imports Quantity,0.001,1000 m3,CBR
2009,Gabon,Sawnwood (C),Imports Quantity,0,1000 m3,C
2010,Gabon,Sawnwood (C),Imports Quantity,0,1000 m3,C
2011,Gabon,Sawnwood (C),Imports Quantity,0.01,1000 m3,CBR
2012,Gabon,Sawnwood (C),Imports Quantity,0.2,1000 m3,CBR
2013,Gabon,Sawnwood (C),Imports Quantity,0.11,1000 m3,CBR
2014,Gabon,Sawnwood (C),Imports Quantity,0,1000 m3,C
2015,Gabon,Sawnwood (C),Imports Quantity,0.01,1000 m3,CBR
2016,Gabon,Sawnwood (C),Imports Quantity,0.01,1000 m3,CBR
2017,Gabon,Sawnwood (C),Imports Quantity,0.05,1000 m3,CBRI
2018,Gabon,Sawnwood (C),Imports Quantity,0.05,1000 m3,CBR
2019,Gabon,Sawnwood (C),Imports Quantity,0.03,1000 m3,CBRI
2020,Gabon,Sawnwood (C),Imports Quantity,0.003174481,1000 m3,CBRI
2021,Gabon,Sawnwood (C),Imports Quantity,0.05,1000 m3,CBRI
2022,Gabon,Sawnwood (C),Imports Quantity,0.00634452,1000 m3,CBRI
2023,Gabon,Sawnwood (C),Imports Quantity,0.003768219,1000 m3,CBRI
1990,Gabon,Sawnwood (NC),Imports Quantity,0.89,1000 m3,CB
1991,Gabon,Sawnwood (NC),Imports Quantity,2.02,1000 m3,CB
1992,Gabon,Sawnwood (NC),Imports Quantity,1.22,1000 m3,CB
1993,Gabon,Sawnwood (NC),Imports Quantity,0.19,1000 m3,CBR
1994,Gabon,Sawnwood (NC),Imports Quantity,0.03,1000 m3,CBR
1995,Gabon,Sawnwood (NC),Imports Quantity,0,1000 m3,C
1996,Gabon,Sawnwood (NC),Imports Quantity,0.00024,1000 m3,CR
1997,Gabon,Sawnwood (NC),Imports Quantity,0.04,1000 m3,CBR
1998,Gabon,Sawnwood (NC),Imports Quantity,0.000552,1000 m3,CBR
1999,Gabon,Sawnwood (NC),Imports Quantity,0.02,1000 m3,CBR
2000,Gabon,Sawnwood (NC),Imports Quantity,0.05,1000 m3,CBR
2001,Gabon,Sawnwood (NC),Imports Quantity,1e-06,1000 m3,CR
2002,Gabon,Sawnwood (NC),Imports Quantity,0,1000 m3,C
2003,Gabon,Sawnwood (NC),Imports Quantity,0.005,1000 m3,CBR
