Year,Country,Product,Flows,Value OR Volume,Unit,Superscript
2011,Guyana,Plywood (NC.T.),Imports Unit Value,355.4375,$/m3,CB
2012,Guyana,Plywood (NC.T.),Imports Unit Value,504.57142857142856,$/m3,CB
2013,Guyana,Plywood (NC.T.),Imports Unit Value,520,$/m3,CB
2014,Guyana,Plywood (NC.T.),Imports Unit Value,875.6666666666666,$/m3,CB
2015,Guyana,Plywood (NC.T.),Imports Unit Value,395.125,$/m3,CB
2016,Guyana,Plywood (NC.T.),Imports Unit Value,470.38461538461536,$/m3,CB
2017,Guyana,Plywood (NC.T.),Imports Unit Value,463.33333333333326,$/m3,CB
2018,Guyana,Plywood (NC.T.),Imports Unit Value,538.4,$/m3,CB
2019,Guyana,Plywood (NC.T.),Imports Unit Value,803.5,$/m3,CB
2020,Guyana,Plywood (NC.T.),Imports Unit Value,680.9,$/m3,CB
2021,Guyana,Plywood (NC.T.),Imports Unit Value,175.24999999999997,$/m3,CB
2022,Guyana,Plywood (NC.T.),Imports Unit Value,480.52,$/m3,CB
2023,Guyana,Plywood (NC.T.),Imports Unit Value,404.4307692307692,$/m3,CB
1990,Guyana,Ind. roundwood,Exports Quantity,12,1000 m3,I
1991,Guyana,Ind. roundwood,Exports Quantity,11.04,1000 m3,I
1992,Guyana,Ind. roundwood,Exports Quantity,11.71,1000 m3,I
1993,Guyana,Ind. roundwood,Exports Quantity,3.31,1000 m3,CB
1994,Guyana,Ind. roundwood,Exports Quantity,46.86,1000 m3,I
1995,Guyana,Ind. roundwood,Exports Quantity,19.74,1000 m3,CB
1996,Guyana,Ind. roundwood,Exports Quantity,24.59,1000 m3,I
1997,Guyana,Ind. roundwood,Exports Quantity,88.48,1000 m3,I
1998,Guyana,Ind. roundwood,Exports Quantity,63.1,1000 m3,I
1999,Guyana,Ind. roundwood,Exports Quantity,86.77,1000 m3,I
2000,Guyana,Ind. roundwood,Exports Quantity,91.76,1000 m3,I
2001,Guyana,Ind. roundwood,Exports Quantity,38.89,1000 m3,I
2002,Guyana,Ind. roundwood,Exports Quantity,47.41,1000 m3,I
2003,Guyana,Ind. roundwood,Exports Quantity,71.65,1000 m3,I
2004,Guyana,Ind. roundwood,Exports Quantity,93.39,1000 m3,I
2005,Guyana,Ind. roundwood,Exports Quantity,131.19,1000 m3,I
2006,Guyana,Ind. roundwood,Exports Quantity,207.41,1000 m3,I
2007,Guyana,Ind. roundwood,Exports Quantity,190.67,1000 m3,I
2008,Guyana,Ind. roundwood,Exports Quantity,118.85,1000 m3,I
2009,Guyana,Ind. roundwood,Exports Quantity,69.65,1000 m3,I
2010,Guyana,Ind. roundwood,Exports Quantity,121.24,1000 m3,I
2011,Guyana,Ind. roundwood,Exports Quantity,104.67,1000 m3,I
2012,Guyana,Ind. roundwood,Exports Quantity,101.15,1000 m3,I
2013,Guyana,Ind. roundwood,Exports Quantity,84.1,1000 m3,I
2014,Guyana,Ind. roundwood,Exports Quantity,182.13,1000 m3,I
2015,Guyana,Ind. roundwood,Exports Quantity,146.21,1000 m3,I
2016,Guyana,Ind. roundwood,Exports Quantity,126.65,1000 m3,I
2017,Guyana,Ind. roundwood,Exports Quantity,190.76,1000 m3,I
2018,Guyana,Ind. roundwood,Exports Quantity,198.49,1000 m3,I
2019,Guyana,Ind. roundwood,Exports Quantity,111.68,1000 m3,I
2020,Guyana,Ind. roundwood,Exports Quantity,121.65,1000 m3,I
2021,Guyana,Ind. roundwood,Exports Quantity,55.1,1000 m3,I
2022,Guyana,Ind. roundwood,Exports Quantity,99.06,1000 m3,I
2023,Guyana,Ind. roundwood,Exports Quantity,28.97,1000 m3,I
1990,Guyana,Ind. roundwood (C),Exports Quantity,1,1000 m3,F
1991,Guyana,Ind. roundwood (C),Exports Quantity,0.3,1000 m3,RF
1992,Guyana,Ind. roundwood (C),Exports Quantity,1.7,1000 m3,F
1993,Guyana,Ind. roundwood (C),Exports Quantity,1.66,1000 m3,CB
1994,Guyana,Ind. roundwood (C),Exports Quantity,6.09,1000 m3,CBI
1995,Guyana,Ind. roundwood (C),Exports Quantity,1.83,1000 m3,CB
1996,Guyana,Ind. roundwood (C),Exports Quantity,2.39,1000 m3,CB
1997,Guyana,Ind. roundwood (C),Exports Quantity,8.28,1000 m3,CBI
1998,Guyana,Ind. roundwood (C),Exports Quantity,6.59,1000 m3,CBI
1999,Guyana,Ind. roundwood (C),Exports Quantity,0.04,1000 m3,CR
2000,Guyana,Ind. roundwood (C),Exports Quantity,0.01,1000 m3,CR
2001,Guyana,Ind. roundwood (C),Exports Quantity,2.74,1000 m3,CB
2002,Guyana,Ind. roundwood (C),Exports Quantity,5.26,1000 m3,CB
2003,Guyana,Ind. roundwood (C),Exports Quantity,5.76,1000 m3,CB
2004,Guyana,Ind. roundwood (C),Exports Quantity,12.69,1000 m3,CBI
2005,Guyana,Ind. roundwood (C),Exports Quantity,8.19,1000 m3,CBI
2006,Guyana,Ind. roundwood (C),Exports Quantity,7.41,1000 m3,CBI
2007,Guyana,Ind. roundwood (C),Exports Quantity,19.67,1000 m3,CB
2008,Guyana,Ind. roundwood (C),Exports Quantity,15.85,1000 m3,CB
2009,Guyana,Ind. roundwood (C),Exports Quantity,2.65,1000 m3,CB
2010,Guyana,Ind. roundwood (C),Exports Quantity,5.24,1000 m3,CB
2011,Guyana,Ind. roundwood (C),Exports Quantity,3.77,1000 m3,CB
2012,Guyana,Ind. roundwood (C),Exports Quantity,18.28,1000 m3,CB
2013,Guyana,Ind. roundwood (C),Exports Quantity,7.1,1000 m3,CBI
2014,Guyana,Ind. roundwood (C),Exports Quantity,8.55,1000 m3,CBI
2015,Guyana,Ind. roundwood (C),Exports Quantity,1.04,1000 m3,C
2016,Guyana,Ind. roundwood (C),Exports Quantity,1.12,1000 m3,CI
2017,Guyana,Ind. roundwood (C),Exports Quantity,0.36,1000 m3,CR
2018,Guyana,Ind. roundwood (C),Exports Quantity,4.44,1000 m3,CB
2019,Guyana,Ind. roundwood (C),Exports Quantity,0.00072072,1000 m3,CBRI
2020,Guyana,Ind. roundwood (C),Exports Quantity,0,1000 m3,CB
2021,Guyana,Ind. roundwood (C),Exports Quantity,0.02,1000 m3,CBR
2022,Guyana,Ind. roundwood (C),Exports Quantity,0.01,1000 m3,CRI
2023,Guyana,Ind. roundwood (C),Exports Quantity,0.09,1000 m3,CRI
1990,Guyana,Ind. roundwood (NC),Exports Quantity,11,1000 m3,I
1991,Guyana,Ind. roundwood (NC),Exports Quantity,10.74,1000 m3,CB
1992,Guyana,Ind. roundwood (NC),Exports Quantity,10.01,1000 m3,CB
1993,Guyana,Ind. roundwood (NC),Exports Quantity,1.64,1000 m3,CB
1994,Guyana,Ind. roundwood (NC),Exports Quantity,40.76,1000 m3,CB
1995,Guyana,Ind. roundwood (NC),Exports Quantity,17.9,1000 m3,CB
1996,Guyana,Ind. roundwood (NC),Exports Quantity,22.2,1000 m3,F
1997,Guyana,Ind. roundwood (NC),Exports Quantity,80.2,1000 m3,F
1998,Guyana,Ind. roundwood (NC),Exports Quantity,56.51,1000 m3,CB
1999,Guyana,Ind. roundwood (NC),Exports Quantity,86.73,1000 m3,CB
2000,Guyana,Ind. roundwood (NC),Exports Quantity,91.75,1000 m3,CBI
2001,Guyana,Ind. roundwood (NC),Exports Quantity,36.15,1000 m3,CBI
2002,Guyana,Ind. roundwood (NC),Exports Quantity,42.15,1000 m3,CBI
2003,Guyana,Ind. roundwood (NC),Exports Quantity,65.89,1000 m3,
2004,Guyana,Ind. roundwood (NC),Exports Quantity,80.69,1000 m3,C
2005,Guyana,Ind. roundwood (NC),Exports Quantity,123,1000 m3,
2006,Guyana,Ind. roundwood (NC),Exports Quantity,200,1000 m3,
2007,Guyana,Ind. roundwood (NC),Exports Quantity,171,1000 m3,
2008,Guyana,Ind. roundwood (NC),Exports Quantity,103,1000 m3,
2009,Guyana,Ind. roundwood (NC),Exports Quantity,67,1000 m3,
2010,Guyana,Ind. roundwood (NC),Exports Quantity,116,1000 m3,
2011,Guyana,Ind. roundwood (NC),Exports Quantity,100.9,1000 m3,
2012,Guyana,Ind. roundwood (NC),Exports Quantity,82.87,1000 m3,
2013,Guyana,Ind. roundwood (NC),Exports Quantity,77,1000 m3,
2014,Guyana,Ind. roundwood (NC),Exports Quantity,173.58,1000 m3,CB
2015,Guyana,Ind. roundwood (NC),Exports Quantity,145.16,1000 m3,I
2016,Guyana,Ind. roundwood (NC),Exports Quantity,125.52,1000 m3,CBI
2017,Guyana,Ind. roundwood (NC),Exports Quantity,190.39,1000 m3,CBI
2018,Guyana,Ind. roundwood (NC),Exports Quantity,194.04,1000 m3,CBI
2019,Guyana,Ind. roundwood (NC),Exports Quantity,111.68,1000 m3,CBI
2020,Guyana,Ind. roundwood (NC),Exports Quantity,121.65,1000 m3,CBI
2021,Guyana,Ind. roundwood (NC),Exports Quantity,55.08,1000 m3,CBI
2022,Guyana,Ind. roundwood (NC),Exports Quantity,99.05,1000 m3,CBI
2023,Guyana,Ind. roundwood (NC),Exports Quantity,28.88,1000 m3,CBI
1990,Guyana,Ind. roundwood (NC.T.),Exports Quantity,11,1000 m3,I
1991,Guyana,Ind. roundwood (NC.T.),Exports Quantity,10.74,1000 m3,CB
1992,Guyana,Ind. roundwood (NC.T.),Exports Quantity,10.01,1000 m3,CB
1993,Guyana,Ind. roundwood (NC.T.),Exports Quantity,1.64,1000 m3,CB
1994,Guyana,Ind. roundwood (NC.T.),Exports Quantity,40.76,1000 m3,CB
1995,Guyana,Ind. roundwood (NC.T.),Exports Quantity,17.9,1000 m3,CB
1996,Guyana,Ind. roundwood (NC.T.),Exports Quantity,22.2,1000 m3,I
1997,Guyana,Ind. roundwood (NC.T.),Exports Quantity,80.2,1000 m3,I
1998,Guyana,Ind. roundwood (NC.T.),Exports Quantity,56.51,1000 m3,CB
1999,Guyana,Ind. roundwood (NC.T.),Exports Quantity,86.73,1000 m3,CB
2000,Guyana,Ind. roundwood (NC.T.),Exports Quantity,91.75,1000 m3,CBI
2001,Guyana,Ind. roundwood (NC.T.),Exports Quantity,36.15,1000 m3,CBI
2002,Guyana,Ind. roundwood (NC.T.),Exports Quantity,42.15,1000 m3,CBI
2003,Guyana,Ind. roundwood (NC.T.),Exports Quantity,65.89,1000 m3,
2004,Guyana,Ind. roundwood (NC.T.),Exports Quantity,80.67,1000 m3,C
2005,Guyana,Ind. roundwood (NC.T.),Exports Quantity,123,1000 m3,
2006,Guyana,Ind. roundwood (NC.T.),Exports Quantity,200,1000 m3,
2007,Guyana,Ind. roundwood (NC.T.),Exports Quantity,171,1000 m3,
2008,Guyana,Ind. roundwood (NC.T.),Exports Quantity,103,1000 m3,
2009,Guyana,Ind. roundwood (NC.T.),Exports Quantity,67,1000 m3,
2010,Guyana,Ind. roundwood (NC.T.),Exports Quantity,116,1000 m3,
2011,Guyana,Ind. roundwood (NC.T.),Exports Quantity,100.9,1000 m3,
2012,Guyana,Ind. roundwood (NC.T.),Exports Quantity,82.87,1000 m3,
2013,Guyana,Ind. roundwood (NC.T.),Exports Quantity,77,1000 m3,
2014,Guyana,Ind. roundwood (NC.T.),Exports Quantity,173.58,1000 m3,CB
2015,Guyana,Ind. roundwood (NC.T.),Exports Quantity,145.16,1000 m3,CB
2016,Guyana,Ind. roundwood (NC.T.),Exports Quantity,125.52,1000 m3,CBI
2017,Guyana,Ind. roundwood (NC.T.),Exports Quantity,190.39,1000 m3,CBI
2018,Guyana,Ind. roundwood (NC.T.),Exports Quantity,194.04,1000 m3,CBI
2019,Guyana,Ind. roundwood (NC.T.),Exports Quantity,111.68,1000 m3,CBI
2020,Guyana,Ind. roundwood (NC.T.),Exports Quantity,121.65,1000 m3,CBI
2021,Guyana,Ind. roundwood (NC.T.),Exports Quantity,55.08,1000 m3,CBI
2022,Guyana,Ind. roundwood (NC.T.),Exports Quantity,99.05,1000 m3,CBI
2023,Guyana,Ind. roundwood (NC.T.),Exports Quantity,28.88,1000 m3,CBI
1990,Guyana,Sawnwood,Exports Quantity,3.9,1000 m3,I
1991,Guyana,Sawnwood,Exports Quantity,9,1000 m3,I
1992,Guyana,Sawnwood,Exports Quantity,10.54,1000 m3,I
1993,Guyana,Sawnwood,Exports Quantity,13.54,1000 m3,CB
1994,Guyana,Sawnwood,Exports Quantity,14.57,1000 m3,CB
1995,Guyana,Sawnwood,Exports Quantity,18.56,1000 m3,CB
1996,Guyana,Sawnwood,Exports Quantity,20.44,1000 m3,CB
1997,Guyana,Sawnwood,Exports Quantity,23.33,1000 m3,CB
1998,Guyana,Sawnwood,Exports Quantity,25.7,1000 m3,CB
1999,Guyana,Sawnwood,Exports Quantity,21.15,1000 m3,CB
2000,Guyana,Sawnwood,Exports Quantity,19.19,1000 m3,I
2001,Guyana,Sawnwood,Exports Quantity,23.25,1000 m3,I
2002,Guyana,Sawnwood,Exports Quantity,33.09,1000 m3,I
2003,Guyana,Sawnwood,Exports Quantity,29.35,1000 m3,I
2004,Guyana,Sawnwood,Exports Quantity,28,1000 m3,I
2005,Guyana,Sawnwood,Exports Quantity,40.85,1000 m3,I
2006,Guyana,Sawnwood,Exports Quantity,35.22,1000 m3,I
2007,Guyana,Sawnwood,Exports Quantity,45.27,1000 m3,I
2008,Guyana,Sawnwood,Exports Quantity,48.58,1000 m3,I
2009,Guyana,Sawnwood,Exports Quantity,42.55,1000 m3,I
2010,Guyana,Sawnwood,Exports Quantity,37.07,1000 m3,I
2011,Guyana,Sawnwood,Exports Quantity,29.8,1000 m3,I
2012,Guyana,Sawnwood,Exports Quantity,25.06,1000 m3,I
2013,Guyana,Sawnwood,Exports Quantity,23.16,1000 m3,I
2014,Guyana,Sawnwood,Exports Quantity,22.96,1000 m3,I
2015,Guyana,Sawnwood,Exports Quantity,19.18,1000 m3,I
2016,Guyana,Sawnwood,Exports Quantity,21.34,1000 m3,I
2017,Guyana,Sawnwood,Exports Quantity,17.69,1000 m3,I
2018,Guyana,Sawnwood,Exports Quantity,15.94,1000 m3,I
2019,Guyana,Sawnwood,Exports Quantity,28.41,1000 m3,I
2020,Guyana,Sawnwood,Exports Quantity,40.64,1000 m3,I
2021,Guyana,Sawnwood,Exports Quantity,55.26,1000 m3,I
2022,Guyana,Sawnwood,Exports Quantity,78.57,1000 m3,I
2023,Guyana,Sawnwood,Exports Quantity,17.55,1000 m3,I
1990,Guyana,Sawnwood (C),Exports Quantity,0,1000 m3,C
1991,Guyana,Sawnwood (C),Exports Quantity,0,1000 m3,C
1992,Guyana,Sawnwood (C),Exports Quantity,0.04,1000 m3,CBR
1993,Guyana,Sawnwood (C),Exports Quantity,0.21,1000 m3,CBR
1994,Guyana,Sawnwood (C),Exports Quantity,0.01,1000 m3,CBR
1995,Guyana,Sawnwood (C),Exports Quantity,0.01,1000 m3,CBR
1996,Guyana,Sawnwood (C),Exports Quantity,0.07,1000 m3,CBR
1997,Guyana,Sawnwood (C),Exports Quantity,0.08,1000 m3,CBR
1998,Guyana,Sawnwood (C),Exports Quantity,0.23,1000 m3,CBR
1999,Guyana,Sawnwood (C),Exports Quantity,0.57,1000 m3,CB
2000,Guyana,Sawnwood (C),Exports Quantity,0.39,1000 m3,CRI
2001,Guyana,Sawnwood (C),Exports Quantity,0.25,1000 m3,CR
2002,Guyana,Sawnwood (C),Exports Quantity,0.09,1000 m3,CR
2003,Guyana,Sawnwood (C),Exports Quantity,0.00364,1000 m3,CR
2004,Guyana,Sawnwood (C),Exports Quantity,0.22,1000 m3,CRI
2005,Guyana,Sawnwood (C),Exports Quantity,0.69,1000 m3,CI
2006,Guyana,Sawnwood (C),Exports Quantity,1.22,1000 m3,CI
2007,Guyana,Sawnwood (C),Exports Quantity,1.27,1000 m3,C
2008,Guyana,Sawnwood (C),Exports Quantity,0.58,1000 m3,CI
2009,Guyana,Sawnwood (C),Exports Quantity,0.55,1000 m3,CI
2010,Guyana,Sawnwood (C),Exports Quantity,1.07,1000 m3,CI
2011,Guyana,Sawnwood (C),Exports Quantity,0.3,1000 m3,CR
2012,Guyana,Sawnwood (C),Exports Quantity,1.08,1000 m3,C
2013,Guyana,Sawnwood (C),Exports Quantity,0.16,1000 m3,CBR
2014,Guyana,Sawnwood (C),Exports Quantity,0.22,1000 m3,CBR
2015,Guyana,Sawnwood (C),Exports Quantity,0.46,1000 m3,CBRI
2016,Guyana,Sawnwood (C),Exports Quantity,0.34,1000 m3,CBR
2017,Guyana,Sawnwood (C),Exports Quantity,0.14,1000 m3,CBR
2018,Guyana,Sawnwood (C),Exports Quantity,0.24,1000 m3,CR
2019,Guyana,Sawnwood (C),Exports Quantity,0.41,1000 m3,CBR
2020,Guyana,Sawnwood (C),Exports Quantity,0.42,1000 m3,CBRI
2021,Guyana,Sawnwood (C),Exports Quantity,0.06,1000 m3,CRI
2022,Guyana,Sawnwood (C),Exports Quantity,0.0013104,1000 m3,CRI
2023,Guyana,Sawnwood (C),Exports Quantity,0.04,1000 m3,CRI
1990,Guyana,Sawnwood (NC),Exports Quantity,3.9,1000 m3,F
1991,Guyana,Sawnwood (NC),Exports Quantity,9,1000 m3,F
1992,Guyana,Sawnwood (NC),Exports Quantity,10.5,1000 m3,F
1993,Guyana,Sawnwood (NC),Exports Quantity,13.32,1000 m3,CB
1994,Guyana,Sawnwood (NC),Exports Quantity,14.56,1000 m3,CB
1995,Guyana,Sawnwood (NC),Exports Quantity,18.54,1000 m3,CB
1996,Guyana,Sawnwood (NC),Exports Quantity,20.36,1000 m3,CB
1997,Guyana,Sawnwood (NC),Exports Quantity,23.24,1000 m3,CB
1998,Guyana,Sawnwood (NC),Exports Quantity,25.46,1000 m3,CB
1999,Guyana,Sawnwood (NC),Exports Quantity,20.58,1000 m3,CB
2000,Guyana,Sawnwood (NC),Exports Quantity,18.8,1000 m3,
2001,Guyana,Sawnwood (NC),Exports Quantity,23,1000 m3,
2002,Guyana,Sawnwood (NC),Exports Quantity,33,1000 m3,
2003,Guyana,Sawnwood (NC),Exports Quantity,29.34,1000 m3,CBI
2004,Guyana,Sawnwood (NC),Exports Quantity,27.78,1000 m3,CBI
2005,Guyana,Sawnwood (NC),Exports Quantity,40.16,1000 m3,CBI
2006,Guyana,Sawnwood (NC),Exports Quantity,34,1000 m3,
2007,Guyana,Sawnwood (NC),Exports Quantity,44,1000 m3,
2008,Guyana,Sawnwood (NC),Exports Quantity,48,1000 m3,
2009,Guyana,Sawnwood (NC),Exports Quantity,42,1000 m3,
2010,Guyana,Sawnwood (NC),Exports Quantity,36,1000 m3,
2011,Guyana,Sawnwood (NC),Exports Quantity,29.5,1000 m3,
2012,Guyana,Sawnwood (NC),Exports Quantity,23.97,1000 m3,
2013,Guyana,Sawnwood (NC),Exports Quantity,23,1000 m3,
2014,Guyana,Sawnwood (NC),Exports Quantity,22.73,1000 m3,
2015,Guyana,Sawnwood (NC),Exports Quantity,18.72,1000 m3,
2016,Guyana,Sawnwood (NC),Exports Quantity,21,1000 m3,
2017,Guyana,Sawnwood (NC),Exports Quantity,17.54,1000 m3,
2018,Guyana,Sawnwood (NC),Exports Quantity,15.7,1000 m3,
2019,Guyana,Sawnwood (NC),Exports Quantity,27.99,1000 m3,CI
2020,Guyana,Sawnwood (NC),Exports Quantity,40.22,1000 m3,CI
2021,Guyana,Sawnwood (NC),Exports Quantity,55.2,1000 m3,CI
2022,Guyana,Sawnwood (NC),Exports Quantity,78.57,1000 m3,CI
2023,Guyana,Sawnwood (NC),Exports Quantity,17.5,1000 m3,CI
1990,Guyana,Sawnwood (NC.T.),Exports Quantity,3.9,1000 m3,I
1991,Guyana,Sawnwood (NC.T.),Exports Quantity,9,1000 m3,I
1992,Guyana,Sawnwood (NC.T.),Exports Quantity,10.5,1000 m3,I
1993,Guyana,Sawnwood (NC.T.),Exports Quantity,13.32,1000 m3,CB
1994,Guyana,Sawnwood (NC.T.),Exports Quantity,14.56,1000 m3,CB
1995,Guyana,Sawnwood (NC.T.),Exports Quantity,18.54,1000 m3,CB
1996,Guyana,Sawnwood (NC.T.),Exports Quantity,20.36,1000 m3,CB
1997,Guyana,Sawnwood (NC.T.),Exports Quantity,23.24,1000 m3,CB
1998,Guyana,Sawnwood (NC.T.),Exports Quantity,25.46,1000 m3,I
1999,Guyana,Sawnwood (NC.T.),Exports Quantity,20.58,1000 m3,I
2000,Guyana,Sawnwood (NC.T.),Exports Quantity,18.8,1000 m3,
2001,Guyana,Sawnwood (NC.T.),Exports Quantity,23,1000 m3,
2002,Guyana,Sawnwood (NC.T.),Exports Quantity,33,1000 m3,
2003,Guyana,Sawnwood (NC.T.),Exports Quantity,29.23,1000 m3,CBI
2004,Guyana,Sawnwood (NC.T.),Exports Quantity,27.78,1000 m3,CBI
2005,Guyana,Sawnwood (NC.T.),Exports Quantity,40.16,1000 m3,I
2006,Guyana,Sawnwood (NC.T.),Exports Quantity,34,1000 m3,
2007,Guyana,Sawnwood (NC.T.),Exports Quantity,44,1000 m3,
2008,Guyana,Sawnwood (NC.T.),Exports Quantity,48,1000 m3,
2009,Guyana,Sawnwood (NC.T.),Exports Quantity,42,1000 m3,
2010,Guyana,Sawnwood (NC.T.),Exports Quantity,36,1000 m3,
2011,Guyana,Sawnwood (NC.T.),Exports Quantity,29.5,1000 m3,
2012,Guyana,Sawnwood (NC.T.),Exports Quantity,23.97,1000 m3,
2013,Guyana,Sawnwood (NC.T.),Exports Quantity,23,1000 m3,
2014,Guyana,Sawnwood (NC.T.),Exports Quantity,22.73,1000 m3,
2015,Guyana,Sawnwood (NC.T.),Exports Quantity,18.72,1000 m3,
2016,Guyana,Sawnwood (NC.T.),Exports Quantity,21,1000 m3,
2017,Guyana,Sawnwood (NC.T.),Exports Quantity,17.54,1000 m3,
2018,Guyana,Sawnwood (NC.T.),Exports Quantity,15.7,1000 m3,
2019,Guyana,Sawnwood (NC.T.),Exports Quantity,27.99,1000 m3,CI
2020,Guyana,Sawnwood (NC.T.),Exports Quantity,40.22,1000 m3,CI
2021,Guyana,Sawnwood (NC.T.),Exports Quantity,55.2,1000 m3,CI
2022,Guyana,Sawnwood (NC.T.),Exports Quantity,78.57,1000 m3,CI
2023,Guyana,Sawnwood (NC.T.),Exports Quantity,17.5,1000 m3,CI
1990,Guyana,Veneer,Exports Quantity,0,1000 m3,C
1991,Guyana,Veneer,Exports Quantity,0,1000 m3,C
1992,Guyana,Veneer,Exports Quantity,0,1000 m3,C
1993,Guyana,Veneer,Exports Quantity,0,1000 m3,C
1994,Guyana,Veneer,Exports Quantity,0.11,1000 m3,RI
1995,Guyana,Veneer,Exports Quantity,0.38,1000 m3,RI
1996,Guyana,Veneer,Exports Quantity,0.18,1000 m3,RI
1997,Guyana,Veneer,Exports Quantity,0.22,1000 m3,RI
1998,Guyana,Veneer,Exports Quantity,0.14,1000 m3,RI
1999,Guyana,Veneer,Exports Quantity,0.72,1000 m3,I
2000,Guyana,Veneer,Exports Quantity,0.01,1000 m3,RI
2001,Guyana,Veneer,Exports Quantity,0.06,1000 m3,RI
2002,Guyana,Veneer,Exports Quantity,0.15,1000 m3,RI
2003,Guyana,Veneer,Exports Quantity,0.00495824,1000 m3,RI
2004,Guyana,Veneer,Exports Quantity,0.08,1000 m3,RI
2005,Guyana,Veneer,Exports Quantity,0.07,1000 m3,RI
2006,Guyana,Veneer,Exports Quantity,0.33,1000 m3,RI
2007,Guyana,Veneer,Exports Quantity,0.22,1000 m3,RI
2008,Guyana,Veneer,Exports Quantity,0.17,1000 m3,RI
2009,Guyana,Veneer,Exports Quantity,0.27,1000 m3,RI
2010,Guyana,Veneer,Exports Quantity,0.02,1000 m3,RI
2011,Guyana,Veneer,Exports Quantity,0.03,1000 m3,RI
2012,Guyana,Veneer,Exports Quantity,0.07,1000 m3,RI
2013,Guyana,Veneer,Exports Quantity,0.03,1000 m3,RI
2014,Guyana,Veneer,Exports Quantity,0.21,1000 m3,RI
2015,Guyana,Veneer,Exports Quantity,0.03,1000 m3,RI
2016,Guyana,Veneer,Exports Quantity,0.03,1000 m3,RI
2017,Guyana,Veneer,Exports Quantity,0.00032585,1000 m3,RI
2018,Guyana,Veneer,Exports Quantity,0.04,1000 m3,RI
2019,Guyana,Veneer,Exports Quantity,0.28,1000 m3,RI
2020,Guyana,Veneer,Exports Quantity,0.17,1000 m3,RI
2021,Guyana,Veneer,Exports Quantity,0.02,1000 m3,CBR
2022,Guyana,Veneer,Exports Quantity,0.00928924,1000 m3,RI
2023,Guyana,Veneer,Exports Quantity,0,1000 m3,CB
1990,Guyana,Veneer (C),Exports Quantity,0,1000 m3,C
1991,Guyana,Veneer (C),Exports Quantity,0,1000 m3,C
1992,Guyana,Veneer (C),Exports Quantity,0,1000 m3,C
1993,Guyana,Veneer (C),Exports Quantity,0,1000 m3,C
1994,Guyana,Veneer (C),Exports Quantity,0,1000 m3,C
1995,Guyana,Veneer (C),Exports Quantity,0.11,1000 m3,CBRI
1996,Guyana,Veneer (C),Exports Quantity,0,1000 m3,C
1997,Guyana,Veneer (C),Exports Quantity,0.00119434,1000 m3,CRI
1998,Guyana,Veneer (C),Exports Quantity,0.11,1000 m3,CBRI
1999,Guyana,Veneer (C),Exports Quantity,0.54,1000 m3,CBI
2000,Guyana,Veneer (C),Exports Quantity,0.00021812,1000 m3,CBRI
2001,Guyana,Veneer (C),Exports Quantity,0.01,1000 m3,CBRI
2002,Guyana,Veneer (C),Exports Quantity,0.06,1000 m3,CBRI
2003,Guyana,Veneer (C),Exports Quantity,0,1000 m3,
2004,Guyana,Veneer (C),Exports Quantity,0.01,1000 m3,CBRI
2005,Guyana,Veneer (C),Exports Quantity,0.01,1000 m3,CRI
2006,Guyana,Veneer (C),Exports Quantity,0.09,1000 m3,CRI
2007,Guyana,Veneer (C),Exports Quantity,0.1,1000 m3,CRI
2008,Guyana,Veneer (C),Exports Quantity,0.1,1000 m3,CRI
2009,Guyana,Veneer (C),Exports Quantity,0.00369873,1000 m3,CRI
2010,Guyana,Veneer (C),Exports Quantity,0.00035112,1000 m3,CRI
2011,Guyana,Veneer (C),Exports Quantity,0.02,1000 m3,CRI
2012,Guyana,Veneer (C),Exports Quantity,0.04,1000 m3,CRI
2013,Guyana,Veneer (C),Exports Quantity,0,1000 m3,C
2014,Guyana,Veneer (C),Exports Quantity,0,1000 m3,
2015,Guyana,Veneer (C),Exports Quantity,0.03,1000 m3,CRI
2016,Guyana,Veneer (C),Exports Quantity,0.02,1000 m3,CRI
2017,Guyana,Veneer (C),Exports Quantity,0,1000 m3,C
2018,Guyana,Veneer (C),Exports Quantity,0.03,1000 m3,CRI
2019,Guyana,Veneer (C),Exports Quantity,0,1000 m3,C
2020,Guyana,Veneer (C),Exports Quantity,0,1000 m3,CB
2021,Guyana,Veneer (C),Exports Quantity,0,1000 m3,CB
2022,Guyana,Veneer (C),Exports Quantity,0,1000 m3,CB
2023,Guyana,Veneer (C),Exports Quantity,0,1000 m3,CB
1990,Guyana,Veneer (NC),Exports Quantity,0,1000 m3,C
1991,Guyana,Veneer (NC),Exports Quantity,0,1000 m3,C
1992,Guyana,Veneer (NC),Exports Quantity,0,1000 m3,C
1993,Guyana,Veneer (NC),Exports Quantity,0,1000 m3,C
1994,Guyana,Veneer (NC),Exports Quantity,0.11,1000 m3,CBRI
1995,Guyana,Veneer (NC),Exports Quantity,0.26,1000 m3,CBRI
1996,Guyana,Veneer (NC),Exports Quantity,0.18,1000 m3,CBR
1997,Guyana,Veneer (NC),Exports Quantity,0.22,1000 m3,CBRI
1998,Guyana,Veneer (NC),Exports Quantity,0.03,1000 m3,CBRI
1999,Guyana,Veneer (NC),Exports Quantity,0.18,1000 m3,CBRI
2000,Guyana,Veneer (NC),Exports Quantity,0.01,1000 m3,CBRI
2001,Guyana,Veneer (NC),Exports Quantity,0.05,1000 m3,CBR
